feature	n_pairs	statistic	p_value	p_adjust_bh	significant
Hs.150981_at	25	0.42940761629000701	0.032181332786102974	0.30936275748595532	false
Hs.151134_at	25	0.1048373549681008	0.6179707149566398	0.82884615165905917	false
Hs.151135_at	25	0.53076328788278349	0.0063393530256010584	0.23140120364114355	false
Hs.15114_at	25	0.34043126336505058	0.095877541712872355	0.40947317697709812	false
Hs.151154_at	25	0.28162949969290546	0.17261478214481399	0.50269610982324209	false
Hs.151167_at	25	0.72109531240051616	4.7643268192526494e-05	0.16122890349572147	false
Hs.151184_at	25	0.52379992113213469	0.0072014227133711571	0.23798819682223216	false
Hs.151218_at	25	0.61509739630730731	0.0010668281418452984	0.19282265163729534	false
Hs.151219_at	25	0.10638476980157831	0.61276424645753669	0.8255581650871	false
Hs.151220_at	25	-0.42283110324772766	0.035218077914397475	0.3131179925363986	false
Hs.151237_at	25	0.39961988074556509	0.047799081178088024	0.33472694552231363	false
Hs.151254_at	25	0.53269755642463035	0.006115874157308519	0.23140120364114355	false
Hs.151274_at	25	0.073115350881812008	0.72834644865499321	0.88474175034162017	false
Hs.151287_at	25	0.13694621276275901	0.51390983422860226	0.76854880758343747	false
Hs.151291_at	25	0.30909611298713113	0.13272200457949823	0.45518614382346873	false
Hs.151334_at	25	-0.24371783627270671	0.24039149459079567	0.56894259541428793	false
Hs.151411_at	25	-0.40580954007947506	0.04414409755509284	0.32984035973710418	false
Hs.151413_at	25	0.033656272628135683	0.87310888102700901	0.94958867846041495	false
Hs.151443_at	25	-0.31412521119593301	0.12620877531392372	0.44815945914001531	false
Hs.151444_at	25	-0.24603895852292296	0.23580169720294872	0.5644004142517407	false
Hs.15154_at	25	0.63173210576719041	0.00070618596240122253	0.18904127422839126	false
Hs.151573_at	25	0.02398492991890129	0.90939556844959302	0.96398811128629769	false
Hs.15159_at	25	-0.13036969972047963	0.53450994891756265	0.77983840160002227	false
Hs.151624_at	25	0.13462509051254273	0.52113618393400729	0.77336471024045128	false
Hs.151641_at	25	0.35203687461613187	0.084381581220984561	0.39554728138540907	false
Hs.151706_at	25	0.42515222549794385	0.034121294068379077	0.31152943201948463	false
Hs.151777_at	25	-0.30600128332017612	0.13684886921046013	0.45860703507568151	false
Hs.151787_at	25	-0.020503246543576912	0.92250587027377484	0.97025252016798047	false
Hs.151880_at	25	-0.20387190431066099	0.32832684604174667	0.63812372584512556	false
Hs.152009_at	25	0.21586436927011163	0.30004021922614876	0.61802682685989418	false
Hs.15200_at	25	-0.25609715494052671	0.21658357543267112	0.54650951754114085	false
Hs.152096_at	25	0.02591919846074817	0.90212178761123885	0.96114939131133748	false
Hs.152173_at	25	-0.54159519171712589	0.0051711363249396956	0.23140120364114355	false
Hs.152258_at	25	-0.00077370741673875136	0.99707139552739232	0.99851368755005276	false
Hs.152292_at	25	-0.24178356773085979	0.24426088312230976	0.57163139648520955	false
Hs.152337_at	25	-0.37563495082666376	0.064248860627039772	0.3624401165521432	false
